station_id,stationcategory,huc8id,huc10id,huc12id,upstream_area_sqkm,upstream_cafo_count,upstream_swine_cafo_count,upstream_poultry_cafo_count,upstream_other_cafo_count,upstream_cafo_density,upstream_swine_cafo_density,upstream_poultry_cafo_density,upstream_other_cafo_density,upstream_wastewater_count,upstream_landfill_count,upstream_other_npdes_count,upstream_wastewater_density,upstream_other_npdes_density,upstream_landfill_density,weighted_cafo_load,weighted_swine_cafo_load,weighted_poultry_cafo_load,weighted_other_cafo_load,weighted_wastewater_load,weighted_other_npdes_load,weighted_landfill_load,nearest_upstream_cafo_distance_m,nearest_upstream_swine_cafo_dist,nearest_upstream_poultry_cafo_di,nearest_upstream_other_cafo_dist,nearest_upstream_wastewater_dist,nearest_upstream_other_npdes_dis,nearest_upstream_landfill_distan,huc8_upstream_area_sqkm,huc8_upstream_cafo_count,huc8_upstream_swine_cafo_count,huc8_upstream_poultry_cafo_count,huc8_upstream_other_cafo_count,huc8_upstream_cafo_density,huc8_upstream_swine_cafo_density,huc8_upstream_poultry_cafo_densi,huc8_upstream_other_cafo_density,huc8_upstream_wastewater_count,huc8_upstream_landfill_count,huc8_upstream_other_npdes_count,huc8_upstream_wastewater_density,huc8_upstream_other_npdes_densit,huc8_upstream_landfill_density,huc8_nearest_upstream_cafo_dista,huc8_nearest_upstream_swine_cafo,huc8_nearest_upstream_poultry_ca,huc8_nearest_upstream_other_cafo,huc8_nearest_upstream_wastewater,huc8_nearest_upstream_other_npde,huc8_nearest_upstream_landfill_d,huc8_weighted_cafo_load,huc8_weighted_swine_cafo_load,huc8_weighted_poultry_cafo_load,huc8_weighted_other_cafo_load,huc8_weighted_wastewater_load,huc8_weighted_other_npdes_load,huc8_weighted_landfill_load,huc10_upstream_area_sqkm,huc10_upstream_cafo_count,huc10_upstream_swine_cafo_count,huc10_upstream_poultry_cafo_coun,huc10_upstream_other_cafo_count,huc10_upstream_cafo_density,huc10_upstream_swine_cafo_densit,huc10_upstream_poultry_cafo_dens,huc10_upstream_other_cafo_densit,huc10_upstream_wastewater_count,huc10_upstream_landfill_count,huc10_upstream_other_npdes_count,huc10_upstream_wastewater_densit,huc10_upstream_other_npdes_densi,huc10_upstream_landfill_density,huc10_nearest_upstream_cafo_dist,huc10_nearest_upstream_swine_caf,huc10_nearest_upstream_poultry_c,huc10_nearest_upstream_other_caf,huc10_nearest_upstream_wastewate,huc10_nearest_upstream_other_npd,huc10_nearest_upstream_landfill_,huc10_weighted_cafo_load,huc10_weighted_swine_cafo_load,huc10_weighted_poultry_cafo_load,huc10_weighted_other_cafo_load,huc10_weighted_wastewater_load,huc10_weighted_other_npdes_load,huc10_weighted_landfill_load,huc12_upstream_area_sqkm,huc12_upstream_cafo_count,huc12_upstream_swine_cafo_count,huc12_upstream_poultry_cafo_coun,huc12_upstream_other_cafo_count,huc12_upstream_cafo_density,huc12_upstream_swine_cafo_densit,huc12_upstream_poultry_cafo_dens,huc12_upstream_other_cafo_densit,huc12_upstream_wastewater_count,huc12_upstream_landfill_count,huc12_upstream_other_npdes_count,huc12_upstream_wastewater_densit,huc12_upstream_other_npdes_densi,huc12_upstream_landfill_density,huc12_nearest_upstream_cafo_dist,huc12_nearest_upstream_swine_caf,huc12_nearest_upstream_poultry_c,huc12_nearest_upstream_other_caf,huc12_nearest_upstream_wastewate,huc12_nearest_upstream_other_npd,huc12_nearest_upstream_landfill_,huc12_weighted_cafo_load,huc12_weighted_swine_cafo_load,huc12_weighted_poultry_cafo_load,huc12_weighted_other_cafo_load,huc12_weighted_wastewater_load,huc12_weighted_other_npdes_load,huc12_weighted_landfill_load,huc8_area_km2,huc8_pop_total,huc8_pop_density,huc8_pct_cropland,huc8_pct_crop_pasture,huc10_area_km2,huc10_pop_total,huc10_pop_density,huc10_pct_cropland,huc10_pct_crop_pasture,huc12_area_km2,huc12_pop_total,huc12_pop_density,huc12_pct_cropland,huc12_pct_crop_pasture,fecalcoliformcol100ml,fecalcoliform_rmk,fecpos,feclog,no2no3mgl,nitlog,phosphorusmgl,phoslog,exceed_fec,exceed_nit,exceed_phos,latitude,longitude,location,county,comment,streamclass,subbasin,active,date,datecollected,year,h8_pop_dens_sqm,h10_pop_dens_sqm,h12_pop_dens_sqm,urban8,urban10,urban12,semiurban8,semiurban10,semiurban12,count_all,count_sw,count_pt,h8_count_all,h8_count_sw,h8_count_pt,h10_count_all,h10_count_sw,h10_count_pt,h12_count_all,h12_count_sw,h12_count_pt,dens_all,dens_sw,dens_pt,h8_dens_all,h8_dens_sw,h8_dens_pt,h10_dens_all,h10_dens_sw,h10_dens_pt,h12_dens_all,h12_dens_sw,h12_dens_pt,dist_all,dist_sw,dist_pt,h8_dist_all,h8_dist_sw,h8_dist_pt,h10_dist_all,h10_dist_sw,h10_dist_pt,h12_dist_all,h12_dist_sw,h12_dist_pt,wcount_all,wcount_sw,wcount_pt,h8_wcount_all,h8_wcount_sw,h8_wcount_pt,h10_wcount_all,h10_wcount_sw,h10_wcount_pt,h12_wcount_all,h12_wcount_sw,h12_wcount_pt
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,580,"NA",1,2.763428,1.25,.09691,.092,-1.036212,1,1,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","4/1/22",01apr2022,22,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,0,"NA",0,-.30103,0,-2.30103,0,-2.30103,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","5/22/19",22may2019,19,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,20,"NA",1,1.30103,.61,-.2146702,.037,-1.431798,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","3/5/21",05mar2021,21,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,9400,"NA",1,3.973128,.21,-.6777807,.18,-.7447275,1,0,1,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","5/20/20",20may2020,20,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,510,"NA",1,2.70757,.26,-.5850267,.05,-1.30103,1,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","11/2/20",02nov2020,20,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,124,"B1",1,2.093422,.66,-.1804561,.091,-1.040959,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","5/31/18",31may2018,18,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,48,"B1",1,1.681241,.38,-.4202164,.061,-1.21467,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","7/25/22",25jul2022,22,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,0,"NA",0,-.30103,0,-2.30103,0,-2.30103,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","8/6/18",06aug2018,18,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,171,"B1",1,2.232996,1.06,.0253059,.044,-1.356547,0,1,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","11/22/17",22nov2017,17,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,31,"NA",1,1.491362,.6,-.2218488,.053,-1.275724,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","4/20/18",20apr2018,18,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,32,"NA",1,1.50515,.69,-.1611509,.065,-1.187087,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","9/29/17",29sep2017,17,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,105,"B1",1,2.021189,.15,-.8239087,.075,-1.124939,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","8/31/21",31aug2021,21,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,86,"B1",1,1.934498,.81,-.091515,.079,-1.102373,0,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","9/14/18",14sep2018,18,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
"B5100000","UCFR",3030003,303000302,30300030203,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,1030.457,176,3,158,15,.170798,.0029113,.15333,.0145566,11,8,13,.0106749,.0126158,.0077635,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,18743.96,.0181325,.0003678,.0166486,.0011162,.0004475,.0003388,.0002567,298.2264,116,2,109,5,.3889662,.0067063,.3654941,.0167658,3,0,1,.0100595,.0033532,0,1056.134,3701.308,1056.134,2329.022,7394.83,10847.84,,.0158965,.0003392,.0147518,.0008055,.0002589,.0000922,0,142.6764,63,2,57,4,.4415587,.0140177,.3995055,.0280355,2,0,0,.0140177,0,0,1056.134,3701.308,1056.134,2329.022,7394.83,,,.0133163,.0003392,.0122112,.0007659,.0002264,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1158.711,36655.34,31.63459,2.39689,30.10506,254.4556,10257.29,40.31071,4.670591,36.49974,450,"NA",1,2.653213,.96,-.0177288,.056,-1.251812,1,0,0,35.6724,-79.6274,"Deep Riv at SR 2628 Hinshaw Town Rd nr Parks Crossroads","Randolph","dns Ramseur WWTP","C","CPF09","yes","3/31/17",31mar2017,17,145.1017,81.93359,104.4048,0,0,0,0,0,0,3,2,3,5,2,5,5,3,5,5,4,5,4,2,4,5,3,5,5,3,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4,5,4,3,5,5,3,5,5,4,5,5,5,5
